user_id,plan_type,subscription_days,cohort_month,acquisition_channel,cac,is_new_user,active_days_l30,watch_sessions_l30,total_watch_time_l30,active_days_l60,watch_sessions_l60,total_watch_time_l60,active_days_l90,watch_sessions_l90,total_watch_time_l90,completion_rate_l30,binge_sessions_l30,content_diversity_score,avg_session_duration,last_watch_days_ago,trial_user,is_paid,churned_90d
U02997,Hollywood,38,2024-07,organic,0,0,11,10,40,15,13,55,20,18,75,0.43,2,0.72,54,38,0,1,1
U02998,Family,231,2023-07,paid,114,0,6,11,22,9,16,33,12,22,45,0.86,5,0.32,62,15,0,1,0
U02999,Hollywood,232,2024-12,paid,121,0,22,15,45,27,18,56,45,31,94,0.91,0,0.76,67,6,0,1,0
U03000,Family,372,2023-06,paid,93,0,7,5,15,9,6,19,15,10,32,0.85,14,0.57,33,38,0,1,0
U03001,Family,88,2023-01,organic,0,0,9,11,44,14,17,69,17,21,87,0.44,10,0.59,43,17,0,1,0
U03002,Hollywood,241,2023-03,paid,94,0,10,17,51,12,20,61,17,29,88,0.31,10,0.67,36,27,0,1,0
U03003,Family,439,2024-01,organic,0,0,9,17,34,11,20,41,15,28,57,0.94,3,0.32,30,0,0,1,0
U03004,Family,394,2025-12,organic,0,0,3,7,14,4,11,22,4,11,22,0.55,10,0.38,26,36,0,1,1
U03005,Family,278,2024-02,paid,77,0,2,6,18,3,9,27,3,11,34,0.56,2,0.42,61,9,0,1,0
U03006,Hollywood,193,2024-03,organic,0,0,6,7,28,8,10,41,10,12,50,0.32,10,0.33,35,32,0,1,1
U03007,Family,178,2023-02,paid,114,0,8,20,80,10,26,106,16,42,169,0.32,2,0.77,69,29,0,1,0
U03008,Family,485,2023-03,paid,106,0,11,17,51,17,27,81,17,26,80,0.84,11,0.3,53,35,0,1,0
U03009,Family,447,2025-06,paid,71,0,7,13,52,8,15,62,10,19,77,0.74,10,0.71,36,35,0,1,0
U03010,Family,301,2023-09,organic,0,0,19,28,84,27,40,122,31,46,140,0.84,3,0.59,46,44,0,1,0
U03011,Hollywood,28,2024-02,paid,103,1,5,6,24,7,9,36,8,10,40,0.52,3,0.78,66,43,1,0,1
U03012,Hollywood,183,2024-04,paid,88,0,9,5,20,12,7,28,18,10,40,0.47,13,0.49,53,15,0,1,0
U03013,Family,163,2025-06,paid,107,0,17,17,34,25,25,51,33,33,67,0.57,8,0.33,60,29,0,1,0
U03014,Family,102,2025-01,paid,126,0,4,2,8,5,2,10,6,3,13,0.86,4,0.83,68,36,0,1,0
U03015,Family,121,2025-04,organic,0,0,13,13,52,20,20,81,25,25,101,0.29,11,0.72,46,44,0,1,1
U03016,Hollywood,398,2024-09,paid,130,0,4,11,22,5,13,27,7,19,38,0.9,2,0.61,37,31,0,1,0
U03017,Hollywood,96,2023-07,organic,0,0,12,15,30,16,21,42,19,24,48,0.59,11,0.37,58,6,0,1,0
U03018,Family,386,2024-09,paid,136,0,7,11,22,11,17,35,13,21,42,0.88,2,0.3,33,5,0,1,0
U03019,Family,196,2024-03,paid,85,0,8,15,60,12,22,90,14,27,110,0.62,10,0.43,69,35,0,1,0
U03020,Family,225,2025-06,paid,146,0,9,12,48,13,18,72,15,20,83,0.21,11,0.74,53,7,0,1,0
U03021,Hollywood,457,2025-06,organic,0,0,3,5,15,4,7,21,6,10,31,0.49,2,0.61,45,25,0,1,0
U03022,Family,487,2024-10,paid,100,0,6,7,14,7,9,18,10,12,24,0.42,7,0.8,48,27,0,1,0
U03023,Family,264,2025-01,paid,136,0,6,14,42,8,20,60,12,30,90,0.47,11,0.69,24,43,0,1,1
U03024,Family,57,2025-03,organic,0,0,12,7,21,18,11,33,23,13,41,0.24,13,0.87,31,36,0,1,1
U03025,Family,247,2023-09,organic,0,0,10,10,40,14,14,59,20,20,80,0.49,3,0.54,61,8,0,1,0
U03026,Family,84,2024-08,organic,0,0,15,13,52,20,18,72,28,24,98,0.31,4,0.46,31,41,0,1,1
U03027,Hollywood,264,2023-11,paid,76,0,9,17,68,12,22,91,14,27,108,0.37,10,0.4,23,0,0,1,0
U03028,Hollywood,403,2023-12,paid,115,0,6,14,56,7,17,70,12,29,118,0.49,2,0.67,61,25,0,1,0
U03029,Family,367,2024-02,paid,109,0,11,7,21,14,9,28,22,14,43,0.73,1,0.9,69,5,0,1,0
U03030,Family,126,2025-07,organic,0,0,11,13,26,14,17,34,21,25,50,0.71,7,0.49,39,11,0,1,0
U03031,Family,224,2025-05,paid,101,0,6,7,28,8,9,38,8,9,39,0.89,6,0.83,28,35,0,1,0
U03032,Family,253,2025-12,paid,127,0,12,7,28,18,10,43,25,15,60,0.35,12,0.37,55,14,0,1,0
U03033,Family,491,2024-08,paid,115,0,9,16,32,10,19,38,13,23,46,0.93,12,0.52,57,21,0,1,0
U03034,Hollywood,457,2023-08,paid,127,0,10,8,24,14,11,33,21,16,50,0.84,1,0.38,58,0,0,1,0
U03035,Family,12,2023-11,paid,107,1,7,5,20,9,6,26,9,7,28,0.69,3,0.51,62,22,1,0,0
U03036,Family,181,2025-11,paid,123,0,4,4,12,5,5,15,6,6,19,0.78,3,0.34,54,17,0,1,0
U03037,Family,264,2025-09,paid,138,0,14,20,40,19,27,55,25,36,73,0.8,4,0.41,54,31,0,1,0
U03038,Family,98,2025-05,paid,131,0,1,3,9,1,3,11,1,4,14,0.25,12,0.81,20,34,0,1,1
U03039,Family,56,2023-02,organic,0,0,2,4,8,2,5,11,4,8,16,0.77,4,0.78,62,26,0,1,0
U03040,Hollywood,20,2023-10,paid,82,1,7,8,32,9,10,41,14,16,65,0.36,7,0.46,61,28,1,0,1
U03041,Hollywood,122,2024-07,paid,106,0,14,23,46,19,31,63,29,48,96,0.77,6,0.38,48,25,0,1,0
U03042,Family,486,2023-04,organic,0,0,12,12,48,18,18,72,20,20,81,0.8,13,0.58,25,4,0,1,0
U03043,Family,192,2024-07,paid,84,0,4,7,21,6,11,33,7,13,39,0.55,8,0.46,54,4,0,1,0
U03044,Family,131,2025-07,paid,81,0,8,7,28,12,10,42,13,11,47,0.49,2,0.71,67,17,0,1,0
U03045,Family,13,2025-12,organic,0,1,3,2,4,4,2,5,5,3,7,0.67,11,0.61,23,14,1,0,0
U03046,Family,72,2023-10,paid,113,0,3,3,6,4,4,8,4,4,9,0.54,6,0.84,38,31,0,1,0
U03047,Hollywood,183,2023-11,paid,74,0,6,13,39,8,19,58,8,18,55,0.32,11,0.83,22,44,0,1,1
U03048,Hollywood,14,2023-07,organic,0,1,4,5,15,5,7,21,5,7,21,0.26,12,0.21,57,5,1,0,0
U03049,Hollywood,385,2023-01,paid,96,0,13,11,44,17,15,60,25,21,84,0.33,6,0.77,66,37,0,1,1
U03050,Family,35,2023-04,paid,140,0,12,19,57,18,28,85,24,38,116,0.23,10,0.76,46,1,0,1,0
U03051,Family,342,2025-05,organic,0,0,7,3,6,8,3,7,10,4,9,0.77,3,0.63,64,14,0,1,0
U03052,Hollywood,262,2024-06,paid,121,0,5,11,22,6,14,28,9,20,41,0.43,2,0.71,28,14,0,1,0
U03053,Hollywood,207,2023-10,paid,126,0,19,16,64,30,25,101,31,26,104,0.78,4,0.89,49,12,0,1,0
U03054,Family,418,2025-06,paid,140,0,20,18,72,24,21,86,29,26,104,0.76,10,0.25,28,21,0,1,0
U03055,Family,314,2025-04,organic,0,0,15,16,48,22,24,73,22,24,73,0.55,3,0.62,26,11,0,1,0
U03056,Family,83,2023-01,paid,84,0,8,14,56,10,17,71,15,26,106,0.67,7,0.81,52,1,0,1,0
U03057,Family,111,2023-09,paid,119,0,15,7,28,19,8,35,22,10,42,0.61,12,0.84,22,30,0,1,0
U03058,Family,79,2023-04,organic,0,0,8,6,24,10,7,30,13,10,41,0.59,6,0.73,69,7,0,1,0
U03059,Family,158,2025-05,paid,127,0,3,8,16,4,12,24,4,11,23,0.76,9,0.32,62,23,0,1,0
U03060,Family,348,2023-04,paid,70,0,9,23,46,14,35,71,19,50,101,0.92,12,0.29,56,19,0,1,0
U03061,Family,186,2024-06,paid,82,0,7,16,48,9,22,66,12,28,84,0.39,1,0.66,49,25,0,1,0
U03062,Hollywood,39,2025-06,organic,0,0,22,19,38,27,23,46,36,31,63,0.77,14,0.39,29,4,0,1,0
U03063,Family,117,2025-03,paid,123,0,7,27,54,9,38,77,9,38,76,0.89,6,0.6,33,41,0,1,0
U03064,Family,294,2025-10,organic,0,0,5,9,36,6,11,45,7,13,55,0.86,13,0.77,56,15,0,1,0
U03065,Hollywood,134,2024-08,paid,76,0,13,20,60,18,28,84,21,32,97,0.29,5,0.32,64,3,0,1,0
U03066,Hollywood,338,2024-11,organic,0,0,6,14,28,7,18,36,11,27,55,0.82,6,0.67,50,30,0,1,0
U03067,Hollywood,218,2025-12,organic,0,0,2,6,24,3,9,38,3,10,41,0.9,8,0.5,44,14,0,1,0
U03068,Hollywood,324,2023-08,paid,82,0,15,23,92,19,29,116,30,46,187,0.52,6,0.29,42,2,0,1,0
U03069,Family,76,2024-10,organic,0,0,20,13,26,25,16,32,34,22,45,0.31,3,0.24,51,28,0,1,0
U03070,Family,174,2025-05,organic,0,0,6,8,32,9,12,51,8,11,45,0.67,14,0.76,40,13,0,1,0
U03071,Hollywood,383,2024-10,paid,126,0,6,19,76,8,26,105,12,39,159,0.28,5,0.83,23,12,0,1,0
U03072,Hollywood,414,2025-09,paid,97,0,1,8,16,1,12,24,1,13,26,0.92,1,0.51,45,34,0,1,0
U03073,Family,477,2025-09,organic,0,0,4,4,16,5,5,22,6,6,25,0.83,5,0.56,67,25,0,1,0
U03074,Hollywood,488,2023-05,paid,107,0,3,3,9,4,4,14,5,5,17,0.33,10,0.56,28,34,0,1,1
U03075,Hollywood,332,2024-10,organic,0,0,5,3,9,7,4,12,8,5,16,0.95,1,0.24,47,31,0,1,0
U03076,Family,122,2023-05,paid,81,0,18,8,32,27,12,48,32,14,58,0.86,9,0.22,55,22,0,1,0
U03077,Family,187,2024-03,paid,104,0,9,4,8,11,5,10,17,7,15,0.75,12,0.21,41,9,0,1,0
U03078,Hollywood,323,2025-04,paid,101,0,8,14,42,12,21,64,11,19,59,0.9,5,0.38,53,0,0,1,0
U03079,Hollywood,267,2023-01,paid,74,0,5,11,22,7,16,32,9,20,40,0.21,5,0.72,42,20,0,1,0
U03080,Family,420,2024-11,organic,0,0,4,8,16,6,12,24,8,17,34,0.54,7,0.7,58,30,0,1,0
U03081,Family,470,2023-04,organic,0,0,3,7,14,4,9,19,4,9,19,0.9,2,0.54,40,38,0,1,0
U03082,Hollywood,178,2023-07,organic,0,0,11,18,36,14,22,45,17,28,57,0.63,11,0.29,60,20,0,1,0
U03083,Hollywood,476,2025-06,organic,0,0,4,2,4,4,2,4,7,3,7,0.42,11,0.54,54,19,0,1,0
U03084,Hollywood,184,2023-03,paid,148,0,5,3,9,7,4,12,9,5,17,0.26,3,0.49,24,38,0,1,1
U03085,Family,112,2023-06,paid,104,0,8,14,56,10,18,72,15,26,105,0.68,11,0.33,24,28,0,1,0
U03086,Family,496,2023-04,paid,84,0,19,29,58,24,36,73,35,53,107,0.36,10,0.39,46,38,0,1,0
U03087,Family,153,2023-04,paid,104,0,4,7,14,5,9,19,7,13,26,0.65,10,0.2,26,27,0,1,0
U03088,Family,268,2024-10,paid,138,0,7,13,26,11,20,41,14,26,52,0.53,13,0.44,44,27,0,1,0
U03089,Family,433,2025-08,paid,127,0,18,20,40,27,30,60,26,29,58,0.72,11,0.77,47,30,0,1,0
U03090,Hollywood,224,2023-07,organic,0,0,4,9,36,5,12,48,5,13,53,0.6,7,0.78,22,40,0,1,1
U03091,Hollywood,284,2025-05,paid,96,0,14,15,60,22,23,95,29,31,125,0.38,2,0.61,57,21,0,1,0
U03092,Family,65,2023-07,organic,0,0,11,22,88,13,27,110,21,43,174,0.68,6,0.72,35,0,0,1,0
U03093,Hollywood,12,2024-02,organic,0,1,13,18,72,15,22,88,20,27,110,0.41,10,0.36,59,31,1,0,1
U03094,Family,151,2025-11,organic,0,0,6,5,10,9,7,15,12,10,20,0.78,4,0.64,46,30,0,1,0
U03095,Family,182,2024-05,paid,102,0,6,10,40,9,15,63,11,18,75,0.8,8,0.65,32,37,0,1,0
U03096,Family,170,2025-05,paid,117,0,9,4,16,11,5,20,14,6,25,0.68,4,0.88,25,15,0,1,0
U03097,Family,458,2023-01,paid,137,0,6,7,28,7,9,37,11,13,53,0.66,5,0.71,65,12,0,1,0
U03098,Family,353,2024-09,paid,75,0,5,18,72,7,26,104,7,25,103,0.94,3,0.54,24,32,0,1,0
U03099,Family,374,2023-07,paid,144,0,10,10,40,14,14,58,21,21,85,0.77,10,0.21,22,35,0,1,0
U03100,Family,224,2025-02,organic,0,0,7,12,24,10,18,36,14,25,51,0.68,4,0.27,52,26,0,1,0
U03101,Hollywood,312,2024-10,paid,72,0,3,6,24,3,7,28,4,9,37,0.59,14,0.3,52,19,0,1,0
U03102,Hollywood,48,2025-04,organic,0,0,5,8,32,6,11,44,10,17,69,0.56,14,0.26,67,15,0,1,0
U03103,Hollywood,276,2024-09,organic,0,0,5,5,10,6,6,13,7,7,14,0.68,10,0.61,69,2,0,1,0
U03104,Hollywood,460,2024-07,paid,73,0,4,3,6,4,3,7,6,4,9,0.33,4,0.46,52,24,0,1,0
U03105,Hollywood,452,2024-04,paid,141,0,6,4,8,8,5,11,11,7,14,0.76,7,0.54,22,25,0,1,0
U03106,Hollywood,452,2025-03,organic,0,0,5,11,44,6,13,53,10,23,95,0.86,8,0.74,28,44,0,1,0
U03107,Family,250,2024-07,organic,0,0,10,7,28,15,10,43,15,10,43,0.23,9,0.34,43,42,0,1,1
U03108,Family,330,2023-10,paid,143,0,8,7,28,11,9,39,15,13,55,0.42,3,0.74,22,4,0,1,0
U03109,Hollywood,71,2025-09,paid,115,0,9,13,52,11,17,68,12,18,75,0.47,5,0.22,39,16,0,1,0
U03110,Family,161,2025-12,paid,118,0,4,6,12,5,8,17,6,9,18,0.58,13,0.76,46,2,0,1,0
U03111,Family,314,2023-12,paid,103,0,6,14,42,7,18,55,10,24,73,0.9,0,0.87,51,41,0,1,0
U03112,Hollywood,24,2024-06,organic,0,1,12,19,76,15,24,99,23,36,146,0.9,12,0.86,32,23,1,0,0
U03113,Hollywood,464,2024-03,paid,149,0,11,20,40,15,28,56,15,28,56,0.94,6,0.84,67,40,0,1,0
U03114,Family,203,2025-02,paid,146,0,7,9,36,9,11,47,14,18,74,0.67,4,0.59,23,27,0,1,0
U03115,Family,111,2025-04,paid,148,0,15,23,92,22,33,134,32,49,197,0.43,13,0.27,64,25,0,1,0
U03116,Hollywood,282,2023-10,paid,145,0,22,16,48,26,19,58,43,31,95,0.28,5,0.79,37,25,0,1,0
U03117,Hollywood,324,2025-09,paid,84,0,5,4,8,7,5,11,8,6,13,0.62,11,0.43,56,8,0,1,0
U03118,Hollywood,32,2024-06,paid,101,0,10,29,116,15,44,178,20,60,242,0.56,12,0.77,68,26,0,1,0
U03119,Hollywood,297,2025-12,organic,0,0,18,19,38,24,25,50,34,36,73,0.72,4,0.54,25,2,0,1,0
U03120,Family,257,2023-07,organic,0,0,9,14,28,13,20,41,17,26,53,0.23,8,0.2,31,37,0,1,1
U03121,Hollywood,444,2023-06,paid,112,0,15,15,45,20,20,62,24,24,72,0.59,13,0.51,33,34,0,1,0
U03122,Family,441,2025-10,organic,0,0,2,4,12,2,5,17,2,5,17,0.21,11,0.57,60,3,0,1,0
U03123,Hollywood,9,2024-01,paid,138,1,18,9,36,22,11,45,26,13,52,0.86,7,0.68,23,14,1,0,0
U03124,Hollywood,241,2023-12,paid,76,0,6,5,20,7,6,26,8,7,28,0.39,10,0.37,24,15,0,1,0
U03125,Family,443,2024-10,organic,0,0,3,2,6,3,2,7,5,3,11,0.54,2,0.46,69,31,0,1,0
U03126,Family,106,2023-02,paid,93,0,12,11,33,17,16,49,19,17,52,0.37,14,0.47,67,23,0,1,0
U03127,Family,142,2023-09,organic,0,0,9,8,16,11,9,19,15,13,26,0.51,9,0.85,32,17,0,1,0
U03128,Family,247,2025-12,organic,0,0,9,8,24,14,12,38,17,15,45,0.48,3,0.72,38,27,0,1,0
U03129,Family,481,2025-06,organic,0,0,17,14,42,26,22,66,32,26,80,0.89,8,0.82,55,5,0,1,0
U03130,Hollywood,427,2023-01,paid,112,0,15,29,116,19,36,147,31,60,242,0.74,13,0.27,44,33,0,1,0
U03131,Family,228,2023-05,paid,104,0,4,7,28,5,10,40,7,12,49,0.38,12,0.55,26,9,0,1,0
U03132,Hollywood,158,2024-06,organic,0,0,9,18,72,11,23,92,12,25,103,0.52,7,0.35,28,44,0,1,1
U03133,Hollywood,162,2025-05,paid,84,0,11,20,60,14,27,81,16,30,90,0.4,1,0.43,25,16,0,1,0
U03134,Hollywood,151,2023-07,organic,0,0,5,10,40,7,14,59,9,19,79,0.89,8,0.59,62,14,0,1,0
U03135,Family,435,2023-03,paid,133,0,8,10,20,10,13,26,12,15,31,0.6,7,0.83,48,8,0,1,0
U03136,Family,227,2025-08,organic,0,0,13,6,12,18,8,17,24,11,22,0.93,13,0.24,35,18,0,1,0
U03137,Family,193,2024-06,organic,0,0,7,9,27,10,13,39,11,14,42,0.44,4,0.25,33,6,0,1,0
U03138,Hollywood,16,2023-08,paid,128,1,3,9,18,4,13,27,5,16,33,0.4,13,0.86,68,33,1,0,1
U03139,Hollywood,444,2024-05,paid,76,0,8,17,68,12,26,106,14,30,121,0.67,6,0.68,36,7,0,1,0
U03140,Hollywood,144,2023-06,paid,134,0,9,28,56,12,38,76,16,51,102,0.5,2,0.22,44,13,0,1,0
U03141,Hollywood,124,2025-02,paid,147,0,10,13,39,13,17,52,15,20,60,0.43,10,0.78,22,42,0,1,1
U03142,Family,244,2023-02,organic,0,0,3,4,8,3,5,10,6,8,16,0.37,2,0.89,34,40,0,1,1
U03143,Family,388,2023-08,paid,95,0,6,8,32,7,9,38,10,14,58,0.8,2,0.52,37,1,0,1,0
U03144,Family,47,2023-08,organic,0,0,4,10,40,5,14,58,5,14,59,0.78,7,0.83,32,27,0,1,0
U03145,Hollywood,164,2023-07,paid,82,0,9,24,48,10,29,58,14,37,75,0.53,4,0.28,32,44,0,1,1
U03146,Hollywood,455,2025-02,paid,148,0,6,5,20,9,7,31,9,7,31,0.76,11,0.28,56,25,0,1,0
U03147,Family,241,2023-09,organic,0,0,13,16,32,15,19,39,21,26,52,0.41,13,0.37,22,21,0,1,0
U03148,Hollywood,244,2025-11,paid,130,0,4,5,20,4,6,24,7,9,37,0.51,7,0.25,35,42,0,1,1
U03149,Hollywood,342,2023-05,organic,0,0,15,8,24,21,11,33,25,13,40,0.44,9,0.32,28,12,0,1,0
U03150,Family,280,2025-11,paid,85,0,12,17,34,15,21,42,22,31,63,0.68,11,0.55,32,42,0,1,0
U03151,Hollywood,179,2025-12,paid,96,0,15,12,36,22,18,54,23,18,55,0.76,6,0.46,34,14,0,1,0
U03152,Family,97,2024-07,organic,0,0,16,12,36,20,15,46,29,22,67,0.29,14,0.69,69,16,0,1,0
U03153,Hollywood,34,2023-11,organic,0,0,6,5,20,9,7,31,13,10,43,0.9,10,0.8,32,41,0,1,0
U03154,Hollywood,434,2025-02,paid,106,0,8,26,78,12,40,121,12,40,122,0.4,3,0.36,47,18,0,1,0
U03155,Hollywood,122,2023-04,organic,0,0,2,7,28,2,10,41,4,14,58,0.39,12,0.61,48,24,0,1,0
U03156,Hollywood,61,2023-03,paid,122,0,7,7,21,8,8,26,11,11,35,0.39,11,0.89,25,36,0,1,1
U03157,Hollywood,397,2023-03,paid,85,0,4,4,12,6,6,18,8,8,26,0.49,5,0.56,43,3,0,1,0
U03158,Hollywood,39,2025-06,paid,83,0,7,14,28,11,22,44,10,20,41,0.54,14,0.74,36,9,0,1,0
U03159,Family,57,2025-08,paid,98,0,17,16,64,25,24,96,34,32,129,0.42,14,0.83,44,3,0,1,0
U03160,Family,255,2024-03,paid,133,0,8,12,36,10,16,49,12,18,55,0.46,3,0.3,37,16,0,1,0
U03161,Family,24,2023-10,paid,136,1,4,7,21,5,10,31,6,11,33,0.9,3,0.48,42,36,1,0,1
U03162,Family,378,2025-08,paid,80,0,18,13,39,21,15,47,35,25,77,0.91,2,0.47,49,20,0,1,0
U03163,Family,235,2024-06,organic,0,0,17,27,54,23,36,73,25,40,80,0.6,2,0.77,62,33,0,1,0
U03164,Hollywood,36,2023-04,paid,125,0,9,13,52,12,17,71,14,21,85,0.62,13,0.51,39,12,0,1,0
U03165,Hollywood,366,2024-01,paid,75,0,18,12,24,21,14,29,32,21,42,0.44,0,0.23,60,17,0,1,0
U03166,Hollywood,326,2024-08,organic,0,0,7,24,96,9,31,126,12,44,177,0.75,3,0.82,27,13,0,1,0
U03167,Family,170,2023-12,organic,0,0,13,6,24,19,8,35,25,11,47,0.57,2,0.73,33,20,0,1,0
U03168,Family,438,2024-10,paid,113,0,21,18,54,30,26,78,31,26,80,0.83,1,0.44,39,29,0,1,0
U03169,Family,427,2024-11,paid,72,0,4,3,9,6,4,14,6,4,13,0.55,14,0.5,28,10,0,1,0
U03170,Hollywood,266,2023-12,organic,0,0,3,3,9,4,4,14,6,6,18,0.57,8,0.67,63,28,0,1,0
U03171,Hollywood,37,2024-05,paid,94,0,9,16,64,13,23,95,19,34,136,0.54,5,0.26,38,3,0,1,0
U03172,Hollywood,95,2025-01,paid,131,0,5,5,10,7,7,15,7,7,15,0.76,14,0.23,51,24,0,1,0
U03173,Hollywood,347,2023-01,organic,0,0,3,3,12,4,4,19,5,5,22,0.62,10,0.77,39,19,0,1,0
U03174,Family,255,2025-07,paid,88,0,10,12,48,13,16,64,16,19,77,0.65,12,0.36,44,38,0,1,0
U03175,Hollywood,167,2023-05,paid,146,0,10,10,20,12,12,24,15,15,30,0.71,7,0.71,43,0,0,1,0
U03176,Hollywood,20,2025-03,paid,127,1,10,15,60,13,20,81,16,24,98,0.52,13,0.55,36,11,1,0,0
U03177,Family,98,2025-05,paid,77,0,8,12,24,12,19,38,11,17,34,0.82,2,0.63,63,21,0,1,0
U03178,Hollywood,316,2024-08,paid,136,0,14,11,44,21,16,67,30,24,96,0.93,11,0.27,47,42,0,1,0
U03179,Hollywood,149,2024-09,organic,0,0,7,6,24,9,8,33,15,12,51,0.44,12,0.75,33,36,0,1,1
U03180,Family,262,2025-08,organic,0,0,4,11,22,4,13,26,7,19,39,0.44,5,0.66,52,15,0,1,0
U03181,Hollywood,112,2023-07,paid,82,0,15,12,24,22,18,36,28,22,45,0.73,0,0.31,25,34,0,1,0
U03182,Family,20,2023-10,paid,100,1,14,15,30,20,22,44,21,22,45,0.58,5,0.4,43,21,1,0,0
U03183,Hollywood,333,2024-07,organic,0,0,6,18,36,9,27,55,12,36,72,0.32,5,0.8,35,38,0,1,1
U03184,Family,154,2023-01,organic,0,0,6,3,6,8,4,8,11,5,11,0.76,3,0.52,64,42,0,1,0
U03185,Family,261,2023-06,paid,116,0,17,24,72,27,38,114,28,39,119,0.44,9,0.85,49,15,0,1,0
U03186,Hollywood,189,2023-03,organic,0,0,3,13,39,4,17,53,5,24,73,0.85,9,0.76,64,7,0,1,0
U03187,Family,250,2024-03,paid,76,0,2,3,6,2,3,7,4,6,12,0.67,7,0.87,58,26,0,1,0
U03188,Hollywood,404,2024-07,paid,116,0,9,10,20,12,14,28,16,18,37,0.94,7,0.35,58,38,0,1,0
U03189,Hollywood,232,2024-08,paid,134,0,7,22,44,9,29,58,13,43,87,0.29,3,0.36,63,38,0,1,1
U03190,Hollywood,474,2024-12,paid,83,0,9,12,24,13,17,35,17,23,47,0.65,4,0.55,61,44,0,1,1
U03191,Hollywood,203,2024-05,paid,95,0,5,5,20,7,7,30,7,7,28,0.54,2,0.49,46,3,0,1,0
U03192,Family,207,2025-09,paid,119,0,2,6,24,2,7,28,3,11,46,0.56,7,0.78,30,18,0,1,0
U03193,Hollywood,482,2024-07,organic,0,0,10,14,42,13,18,55,17,24,72,0.85,2,0.4,32,22,0,1,0
U03194,Hollywood,264,2024-03,paid,87,0,3,13,26,3,15,31,4,19,39,0.89,1,0.56,57,42,0,1,0
U03195,Hollywood,206,2024-01,paid,77,0,5,13,39,7,19,57,7,18,55,0.78,5,0.63,36,44,0,1,1
U03196,Hollywood,435,2024-10,organic,0,0,6,15,45,7,19,58,11,29,88,0.78,14,0.6,35,12,0,1,0
U03197,Family,466,2025-04,paid,130,0,8,7,14,11,10,20,15,13,27,0.33,7,0.29,64,28,0,1,0
U03198,Family,484,2025-06,paid,103,0,13,11,22,19,16,32,23,20,40,0.75,8,0.36,33,0,0,1,0
U03199,Family,337,2025-07,paid,84,0,13,19,57,19,28,84,25,37,112,0.61,11,0.56,24,37,0,1,0
U03200,Family,287,2024-03,organic,0,0,2,3,6,3,4,9,3,5,10,0.73,9,0.27,23,0,0,1,0
U03201,Family,387,2024-11,organic,0,0,12,14,42,15,17,53,24,28,85,0.93,13,0.57,31,42,0,1,0
U03202,Family,266,2024-02,paid,127,0,12,20,40,18,30,61,21,36,72,0.58,8,0.45,32,9,0,1,0
U03203,Family,287,2025-07,paid,139,0,9,12,48,14,19,76,14,19,79,0.73,3,0.86,69,26,0,1,0
U03204,Hollywood,26,2023-08,paid,113,1,12,30,120,17,42,170,17,43,175,0.2,14,0.47,55,10,1,0,0
U03205,Hollywood,240,2023-05,organic,0,0,7,7,21,10,10,30,15,15,46,0.65,6,0.86,26,36,0,1,0
U03206,Family,423,2023-10,paid,120,0,13,9,27,16,11,33,22,15,47,0.54,0,0.22,34,31,0,1,0
U03207,Family,489,2023-04,paid,91,0,8,17,51,11,24,74,13,29,89,0.68,2,0.8,64,18,0,1,0
U03208,Hollywood,4,2025-03,paid,95,1,8,16,48,12,24,74,12,25,75,0.58,6,0.26,22,7,1,0,0
U03209,Hollywood,343,2023-11,paid,129,0,12,23,92,14,27,111,25,48,194,0.64,10,0.88,54,25,0,1,0
U03210,Hollywood,278,2024-02,organic,0,0,17,9,36,24,13,52,32,17,68,0.46,14,0.36,35,3,0,1,0
U03211,Family,433,2025-04,paid,96,0,10,13,52,12,16,66,14,19,76,0.32,3,0.43,51,20,0,1,0
U03212,Family,445,2023-02,organic,0,0,7,14,42,10,21,65,10,20,61,0.38,14,0.33,48,25,0,1,0
U03213,Family,248,2025-01,organic,0,0,7,12,24,10,18,36,10,17,34,0.82,13,0.89,21,35,0,1,0
U03214,Hollywood,435,2023-03,paid,81,0,11,17,34,15,24,48,17,26,53,0.72,8,0.81,54,24,0,1,0
U03215,Hollywood,61,2024-10,organic,0,0,9,27,54,11,34,68,17,51,102,0.61,14,0.63,30,43,0,1,1
U03216,Family,431,2024-07,paid,130,0,4,12,48,6,18,75,6,20,81,0.89,2,0.52,64,37,0,1,0
U03217,Family,223,2025-10,organic,0,0,11,13,52,13,16,64,18,21,87,0.84,3,0.73,27,13,0,1,0
U03218,Hollywood,25,2025-04,paid,138,1,14,8,24,22,12,37,25,14,42,0.69,6,0.47,46,20,1,0,0
U03219,Hollywood,315,2023-12,organic,0,0,2,7,14,2,8,17,3,11,22,0.39,7,0.54,57,16,0,1,0
U03220,Hollywood,196,2024-04,paid,105,0,14,16,32,17,19,39,25,29,58,0.28,7,0.36,31,3,0,1,0
U03221,Hollywood,456,2023-05,organic,0,0,3,2,6,3,2,7,4,2,8,0.42,3,0.46,61,34,0,1,1
U03222,Hollywood,53,2025-11,organic,0,0,22,23,69,29,31,93,33,35,105,0.75,2,0.78,48,24,0,1,0
U03223,Hollywood,194,2024-02,paid,91,0,5,5,20,7,7,30,9,9,37,0.56,9,0.35,54,0,0,1,0
U03224,Hollywood,125,2023-04,organic,0,0,4,4,8,5,5,10,6,6,13,0.47,5,0.26,24,42,0,1,1
